url,domain,path_depth,url_length,num_digits,num_params,width,height,aspect_ratio,request_type,has_ad_keyword,is_ad
https://pa.openx.net/topics_frame.html?bidder=openx,pa.openx.net,1,51,0,1,300,150,2.0,subdocument,0,1
https://www.googletagmanager.com/gtag/js?id=G-RT540960JS&cx=c&gtm=4e61u1h1,www.googletagmanager.com,2,74,11,3,0,0,0.0,script,0,1
https://c.amazon-adsystem.com/aax2/apstag.js,c.amazon-adsystem.com,2,44,1,0,0,0,0.0,script,1,1
https://www.google-analytics.com/analytics.js,www.google-analytics.com,1,45,0,0,0,0,0.0,script,0,1
https://www.googletagmanager.com/gtag/js?id=G-DQJ7NF9DN2&cx=c&gtm=4e61u1,www.googletagmanager.com,2,72,7,3,0,0,0.0,script,0,1
https://www.googletagmanager.com/gtag/js?id=G-57577CKS2C&cx=c&gtm=4e61u1,www.googletagmanager.com,2,72,10,3,0,0,0.0,script,0,1
https://www.googletagmanager.com/gtag/js?id=G-8DHKH6QPCD&cx=c&gtm=4e61u1h1,www.googletagmanager.com,2,74,7,3,0,0,0.0,script,0,1
https://www.google-analytics.com/analytics.js,www.google-analytics.com,1,45,0,0,0,0,0.0,script,0,1
https://www.googletagmanager.com/gtm.js?id=GTM-NMB96XWK,www.googletagmanager.com,1,55,2,1,0,0,0.0,script,0,1
https://www.googletagmanager.com/gtm.js?id=GTM-N3FNJF,www.googletagmanager.com,1,53,1,1,0,0,0.0,script,0,1
https://securepubads.g.doubleclick.net/tag/js/gpt.js,securepubads.g.doubleclick.net,3,52,0,0,0,0,0.0,script,1,1
https://securepubads.g.doubleclick.net/pagead/managed/js/gpt/m202601280101/pubads_impl.js?cb=31096503,securepubads.g.doubleclick.net,6,101,20,1,0,0,0.0,script,1,1
https://cdn.prod.uidapi.com/uid2SecureSignal.js,cdn.prod.uidapi.com,1,47,1,0,0,0,0.0,script,0,1
https://cdn.jsdelivr.net/gh/prebid/shared-id/pubcid.js/docs/pubcid.min.js,cdn.jsdelivr.net,6,73,0,0,0,0,0.0,script,0,1
https://ads.pubmatic.com/AdServer/js/google-esp.js,ads.pubmatic.com,3,50,0,0,0,0,0.0,script,1,1
https://cdn.id5-sync.com/api/1.0/esp.js,cdn.id5-sync.com,3,39,3,0,0,0,0.0,script,0,1
https://config.aps.amazon-adsystem.com/configs/5a90f59d-af68-42e6-9094-f2edb79929fa,config.aps.amazon-adsystem.com,2,83,20,0,0,0,0.0,script,1,1
https://www.googletagmanager.com/gtag/js?id=G-RT540960JS,www.googletagmanager.com,2,56,6,1,0,0,0.0,script,0,1
https://s1cdn.vnecdn.net/vnexpress/restruct/i/v9777/v2_2019/pc/graphics/logo_tagline.svg,s1cdn.vnecdn.net,8,88,10,0,173,46,3.76,image,0,0
https://s1cdn.vnecdn.net/vnexpress/restruct/c/v3806/v2_2019/pc/images/graphics/menu-myvne.svg,s1cdn.vnecdn.net,9,93,10,0,66,30,2.2,image,0,0
https://vcdn1-vnexpress.vnecdn.net/2026/02/03/a-nh-ma-n-hi-nh-2026-01-29-lu-6504-1371-1770110798.png?w=120&h=72&q=100&dpr=2&fit=crop&s=crpNYRC-gn5znGzeq42jzw,vcdn1-vnexpress.vnecdn.net,4,157,47,6,520,312,1.67,image,0,0
https://vcdn1-vnexpress.vnecdn.net/2026/02/03/5563187178137269064b-177009121-5715-3400-1770091319.jpg?w=120&h=72&q=100&dpr=2&fit=crop&s=1kro9AG1zXB0DwchLwO8tg,vcdn1-vnexpress.vnecdn.net,4,158,69,6,247,148,1.67,image,0,0
https://vcdn1-dulich.vnecdn.net/2026/02/03/1d192bc5-7fce-4128-919b-a3cc76-1950-4788-1770084005.jpg?w=120&h=72&q=100&dpr=2&fit=crop&s=HWpmEQcqBVEWXAh0rQuwkg,vcdn1-dulich.vnecdn.net,4,155,53,6,247,148,1.67,image,0,0
https://vcdn1-vnexpress.vnecdn.net/2026/02/03/download1-1770092392-4131-1770092705.jpg?w=120&h=72&q=100&dpr=2&fit=crop&s=SjkBCPLRuX7JG6pcQEg1bw,vcdn1-vnexpress.vnecdn.net,4,143,46,6,247,148,1.67,image,1,0
https://vcdn1-thethao.vnecdn.net/2026/02/03/lewis-hamilton-shakira-1770105759-1770105782-1770106448.png?w=120&h=72&q=100&dpr=2&fit=crop&s=AjRlV8MKlDMz3N0T2ZthAw,vcdn1-thethao.vnecdn.net,4,160,52,6,145,87,1.67,image,0,0
https://vcdn1-kinhdoanh.vnecdn.net/2026/02/03/oil-rosneft-1754580294-4860-17-4315-8479-1770106706.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=gkUl4jgZnLNl-DiH53QjRQ,vcdn1-kinhdoanh.vnecdn.net,4,159,56,6,145,87,1.67,image,0,0
https://vcdn1-vnexpress.vnecdn.net/2026/02/03/F15EX-1770103532-1121-1770103911.png?w=220&h=132&q=100&dpr=1&fit=crop&s=UJgT_1h6xRoqpxEM6B1p6w,vcdn1-vnexpress.vnecdn.net,4,140,50,6,145,87,1.67,image,0,0
https://vcdn1-vnexpress.vnecdn.net/2026/02/02/5f8162e13ce811ad67a75222f20927-3643-4695-1770018900.webp?w=220&h=132&q=100&dpr=1&fit=crop&s=5M5CdfRZS17RO5_vCNjfZw,vcdn1-vnexpress.vnecdn.net,4,160,64,6,145,87,1.67,image,1,0
https://vcdn1-vnexpress.vnecdn.net/2026/02/03/z7496508736646-4a9c36df8b51141fe8635fa5ca92045c-1770100916-1770100928.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=PsYxzxBe4YGUEsclBM_xNQ,vcdn1-vnexpress.vnecdn.net,4,177,73,6,145,87,1.67,image,0,0
https://vcdn1-dulich.vnecdn.net/2026/02/02/cuaso-1770026449-1770027196-9297-1770027347.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=rGx-LeY4Yi0VyDV-IDEHRA,vcdn1-dulich.vnecdn.net,4,148,55,6,145,87,1.67,image,0,0
https://vcdn1-kinhdoanh.vnecdn.net/2026/02/03/233a1253-1770085466-1770085477-4731-1770085613.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=yYWb10iAFMF1lRNJ1tIzoQ,vcdn1-kinhdoanh.vnecdn.net,4,154,64,6,145,87,1.67,image,0,0
